Date,Price,Open,High,Low,Vol.,Change %
2024-09-29,1.0002,1.0003,1.0004,1.0002,129.14M,0.00%
2024-09-30,0.9999,1.0002,1.0003,0.9998,395.40M,-0.03%
2024-10-01,0.9998,0.9999,1.0,0.9994,594.54M,-0.01%
2024-10-02,0.9999,0.9998,1.0001,0.9997,469.84M,0.00%
2024-10-03,1.0,0.9999,1.0001,0.9998,304.58M,0.02%
2024-10-04,1.0001,1.0,1.0001,0.9997,429.13M,0.00%
2024-10-05,1.0001,1.0,1.0001,0.9999,119.23M,0.00%
2024-10-06,1.0,1.0001,1.0002,0.9999,120.80M,0.00%
2024-10-07,0.9998,1.0,1.0001,0.9997,348.69M,-0.02%
2024-10-08,0.9994,0.9998,0.9999,0.9993,484.94M,-0.04%
2024-10-09,0.9991,0.9994,0.9995,0.999,403.67M,-0.03%
2024-10-10,0.9992,0.9992,0.9992,0.9987,418.75M,0.00%
2024-10-11,0.9997,0.9992,0.9999,0.999,361.24M,0.06%
2024-10-12,1.0002,0.9997,1.0003,0.9996,164.75M,0.05%
2024-10-13,0.9999,1.0002,1.0005,0.9998,172.45M,-0.03%
2024-10-14,0.9997,1.0,1.0,0.9991,343.41M,-0.02%
2024-10-15,0.9999,0.9998,0.9999,0.9994,486.16M,0.01%
2024-10-16,0.9999,0.9999,1.0,0.9997,520.64M,0.00%
2024-10-17,0.9997,0.9999,0.9999,0.9994,285.74M,-0.01%
2024-10-18,0.9999,0.9997,1.0,0.9995,451.50M,0.01%
2024-10-19,0.9998,0.9999,1.0,0.9996,101.49M,-0.01%
2024-10-20,0.9997,0.9998,0.9999,0.9996,165.29M,-0.01%
2024-10-21,0.9996,0.9997,0.9998,0.9991,481.21M,-0.01%
2024-10-22,0.9994,0.9996,0.9997,0.9992,583.50M,-0.02%
2024-10-23,0.999,0.9994,0.9994,0.9986,845.14M,-0.04%
2024-10-24,0.9994,0.999,0.9995,0.9988,928.06M,0.05%
2024-10-25,0.998,0.9994,0.9995,0.9971,1.23B,-0.14%
2024-10-26,0.9989,0.998,0.999,0.998,342.96M,0.08%
2024-10-27,0.9988,0.9989,0.9991,0.9986,217.59M,0.00%
2024-10-28,0.9994,0.9988,0.9997,0.9985,637.23M,0.05%
2024-10-29,0.9995,0.9994,0.9999,0.999,587.40M,0.02%
2024-10-30,0.9998,0.9997,1.0,0.9996,412.20M,0.03%
2024-10-31,0.9987,0.9998,1.0,0.9984,461.29M,-0.11%
2024-11-01,0.9995,0.9987,0.9997,0.9985,479.17M,0.08%
2024-11-02,0.9997,0.9995,0.9998,0.9995,169.57M,0.02%
2024-11-03,0.9997,0.9997,1.0,0.9996,182.79M,0.00%
2024-11-04,0.9995,0.9997,0.9998,0.9991,577.30M,-0.03%
2024-11-05,1.0,0.9995,1.0001,0.9993,390.57M,0.06%
2024-11-06,1.0008,1.0,1.0014,0.9998,1.32B,0.07%
2024-11-07,1.0007,1.0008,1.0014,1.0002,1.34B,-0.01%
2024-11-08,1.0006,1.0007,1.0013,1.0004,1.70B,-0.01%
2024-11-09,1.0004,1.0006,1.0006,1.0002,493.61M,-0.02%
2024-11-10,1.0006,1.0004,1.0009,1.0002,746.58M,0.02%
2024-11-11,1.0011,1.0006,1.0021,1.0005,1.22B,0.05%
2024-11-12,1.0009,1.0011,1.0018,1.0002,1.63B,-0.02%
2024-11-13,1.0012,1.0009,1.0024,1.0008,1.78B,0.03%
2024-11-14,1.0,1.0012,1.0012,0.9998,1.39B,-0.11%
2024-11-15,1.0003,1.0,1.0005,0.9997,698.21M,0.03%
2024-11-16,1.0004,1.0003,1.0005,1.0001,413.11M,0.00%
2024-11-17,1.0001,1.0003,1.0004,0.9998,593.35M,-0.03%
2024-11-18,1.0006,1.0001,1.0011,0.9998,658.84M,0.05%
2024-11-19,1.0012,1.0006,1.0014,1.0004,947.24M,0.06%
