"Date","Price","Open","High","Low","Vol.","Change %"
"12/28/2017","355.84","354.04","355.86","352.99","","0.35%"
"12/27/2017","354.59","353.96","355.16","353.44","","0.37%"
"12/26/2017","353.29","351.55","354.09","351.10","","0.50%"
"12/22/2017","351.54","349.78","351.91","349.27","","0.64%"
"12/21/2017","349.32","351.35","351.49","348.99","","-0.33%"
"12/20/2017","350.49","354.42","355.19","350.49","","-1.12%"
"12/19/2017","354.46","361.54","361.74","353.97","","-1.97%"
"12/18/2017","361.57","360.58","363.35","360.56","","0.49%"
"12/15/2017","359.81","358.81","360.47","358.66","","0.44%"
"12/14/2017","358.22","358.42","359.60","357.72","","-0.12%"
"12/13/2017","358.64","358.59","360.49","358.20","","0.16%"
"12/12/2017","358.07","357.22","359.05","355.57","","0.39%"
"12/11/2017","356.68","356.32","356.82","355.45","","0.08%"
"12/08/2017","356.40","355.89","357.03","354.97","","0.36%"
"12/07/2017","355.13","353.46","355.49","352.79","","0.39%"
"12/06/2017","353.74","353.83","354.05","352.22","","-0.02%"
"12/05/2017","353.80","356.10","356.25","353.74","","-0.63%"
"12/04/2017","356.06","360.01","360.82","356.00","","-0.88%"
"12/01/2017","359.22","359.18","360.33","356.07","","0.18%"
"11/30/2017","358.58","358.82","359.56","357.64","","0.02%"
"11/29/2017","358.50","358.49","359.38","356.65","","-0.11%"
"11/28/2017","358.89","360.28","360.41","357.38","","-0.32%"
"11/27/2017","360.04","361.66","361.83","360.03","","-0.36%"
"11/24/2017","361.35","361.17","361.86","360.88","","0.29%"
"11/22/2017","360.32","360.91","361.53","359.69","","-0.27%"
"11/21/2017","361.30","359.35","361.49","359.33","","0.72%"
"11/20/2017","358.73","359.55","359.91","358.21","","-0.24%"
"11/17/2017","359.58","360.52","361.44","359.26","","-0.46%"
"11/16/2017","361.23","359.34","361.90","359.05","","0.56%"
"11/15/2017","359.23","361.84","361.97","359.11","","-0.91%"
"11/14/2017","362.54","362.71","363.36","361.95","","-0.19%"
"11/13/2017","363.22","362.65","364.03","361.83","","0.31%"
"11/10/2017","362.08","360.69","363.01","360.48","","0.01%"
"11/09/2017","362.05","360.77","363.87","360.55","","-0.01%"
"11/08/2017","362.08","359.70","362.65","359.60","","0.62%"
"11/07/2017","359.85","357.18","360.55","357.12","","0.76%"
"11/06/2017","357.13","353.85","358.07","353.83","","1.22%"
"11/03/2017","352.84","351.76","353.77","350.49","","-0.21%"
"11/02/2017","353.60","351.26","355.12","351.26","","0.84%"
"11/01/2017","350.66","351.00","351.89","349.87","","0.09%"
"10/31/2017","350.34","348.79","350.39","346.99","","0.23%"
"10/30/2017","349.54","348.66","351.00","348.08","","0.18%"
"10/27/2017","348.91","347.08","349.74","345.07","","0.47%"
"10/26/2017","347.29","350.23","350.50","346.32","","-0.57%"
"10/25/2017","349.27","350.28","350.68","347.32","","-0.32%"
"10/24/2017","350.38","352.21","352.66","349.15","","-0.52%"
"10/23/2017","352.21","354.26","354.43","351.95","","-0.47%"
"10/20/2017","353.86","355.36","355.41","352.59","","-0.35%"
"10/19/2017","355.11","355.44","356.23","353.86","","-0.18%"
"10/18/2017","355.74","356.02","356.84","355.08","","-0.13%"
"10/17/2017","356.22","355.56","356.44","355.05","","0.06%"
"10/16/2017","356.02","357.54","357.82","355.74","","-0.43%"
"10/13/2017","357.55","357.93","358.60","356.22","","0.18%"
"10/12/2017","356.92","354.67","356.92","354.40","","0.60%"
"10/11/2017","354.79","353.46","355.34","353.32","","0.44%"
"10/10/2017","353.24","353.23","355.41","352.40","","0.21%"
"10/09/2017","352.51","352.01","353.25","351.64","","0.16%"
"10/06/2017","351.93","351.47","352.02","348.95","","-0.31%"
"10/05/2017","353.04","352.57","354.37","352.51","","0.32%"
"10/04/2017","351.92","349.40","352.06","348.83","","0.66%"
"10/03/2017","349.62","349.74","350.17","348.72","","-0.01%"
"10/02/2017","349.65","350.94","351.31","349.25","","-0.22%"
"09/29/2017","350.41","349.37","350.55","348.64","","0.08%"
"09/28/2017","350.12","347.73","350.24","346.87","","0.52%"
"09/27/2017","348.32","350.54","350.54","347.10","","-0.75%"
"09/26/2017","350.96","351.09","351.95","350.59","","0.00%"
"09/25/2017","350.97","349.61","352.16","349.57","","0.51%"
"09/22/2017","349.20","351.56","352.60","348.84","","-0.63%"
"09/21/2017","351.42","352.36","354.16","351.42","","-0.31%"
"09/20/2017","352.50","353.80","354.66","350.99","","-0.27%"
"09/19/2017","353.46","356.74","356.80","352.93","","-0.86%"
"09/18/2017","356.54","358.15","358.80","355.47","","-0.45%"
"09/15/2017","358.14","357.37","358.31","355.38","","0.25%"
"09/14/2017","357.24","354.68","357.37","353.22","","0.59%"
"09/13/2017","355.14","356.21","356.21","354.06","","-0.33%"
"09/12/2017","356.30","359.91","360.40","355.09","","-1.11%"
"09/11/2017","360.31","358.30","360.68","358.30","","0.76%"
"09/08/2017","357.59","357.01","358.70","356.39","","0.01%"
"09/07/2017","357.54","355.90","358.17","355.80","","0.56%"
"09/06/2017","355.56","355.65","357.65","355.25","","0.19%"
"09/05/2017","354.88","355.78","356.78","353.02","","-0.18%"
"09/01/2017","355.51","355.59","356.81","354.61","","0.08%"
"08/31/2017","355.24","353.77","356.25","353.43","","0.61%"
"08/30/2017","353.07","350.49","353.07","349.31","","0.61%"
"08/29/2017","350.93","350.81","352.32","350.81","","-0.12%"
"08/28/2017","351.35","353.56","353.99","350.42","","-0.54%"
"08/25/2017","353.26","352.76","354.67","351.64","","0.49%"
"08/24/2017","351.55","352.96","354.52","351.42","","-0.16%"
"08/23/2017","352.13","348.61","352.65","348.42","","0.87%"
"08/22/2017","349.08","349.75","350.66","347.97","","-0.13%"
"08/21/2017","349.54","346.20","350.04","345.69","","1.02%"
"08/18/2017","346.00","347.90","347.90","345.18","","-0.80%"
"08/17/2017","348.80","350.81","352.02","348.79","","-0.68%"
"08/16/2017","351.19","350.18","352.23","350.18","","0.41%"
"08/15/2017","349.77","350.47","350.47","347.69","","-0.41%"
"08/14/2017","351.20","346.68","351.47","346.62","","1.70%"
"08/11/2017","345.33","346.21","346.42","344.00","","-0.56%"
"08/10/2017","347.26","349.05","349.39","347.26","","-0.72%"
"08/09/2017","349.77","350.43","350.93","348.87","","-0.20%"
"08/08/2017","350.48","351.91","352.33","349.56","","-0.55%"
"08/07/2017","352.43","352.92","353.06","351.19","","-0.11%"
"08/04/2017","352.81","351.65","353.46","351.53","","0.33%"
"08/03/2017","351.66","352.37","353.56","350.82","","-0.29%"
"08/02/2017","352.67","354.62","354.65","351.55","","-0.71%"
"08/01/2017","355.20","355.28","356.44","352.77","","0.41%"
